,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
673,New England Foundation for the Arts,,Dance,Leadership,00-3300-3114,BOSTON,MA,02118-5000,"To support the fifth year of the National Dance Project, which supports the creation and touring of dance. The program provides presenters, dance companies, and audiences across the company access to contemporary dance.",2000,7,500000 ,2000-06-01,2002-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
674,New England Foundation for the Arts,,Dance,Leadership,99-3300-3145,BOSTON,MA,02118-5000,"To support the creation and touring of dance through the National Dance Project. The program provides presenters, dance companies, and audiences across the country access to contemporary dance.",1999,7,500000 ,1999-06-01,2001-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
675,New England Foundation for the Arts,,State & Regional,Partnerships (State & Regional),99-6100-2037,BOSTON,MA,02118-5000,To support Partnership Agreement activities,1999,7,605800 ,1999-06-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
676,New England Foundation for the Arts,,State & Regional,Partnerships (State & Regional),98-6100-2061,BOSTON,MA,02118-5000,To support Partnership Agreement activities.,1998,7,580600 ,1998-07-01,1999-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
677,New England Foundation for the Arts,,Dance,Leadership,98-3300-3118,BOSTON,MA,02118-5000,"To support the National Dance Project which will provide support to presenters, dance companies, and audiences across the country by providing access to the development and performance of contemporary dance. Begun initially with funding from the Arts Endowment and the Andrew W. Mellon Foundation, the National Dance Project (NDP) recognizes the unique importance of touring to the health of the dance field. The overall goal of NDP is to provide sustained national support for the development and availability of contemporary dance. Presenters and artists create comprehensive projects for dance presentation in order to advance the art form and build audiences around the country. The NDP revolves around a series of key concepts including hub sites, dance alliances, production and touring. To date, NDP projects have taken place in 32 different states and involved more than 91 presenters and 16 different dance companies. Projects were initially developed at hub sites around the country in New York, Texas, Colorado, Vermont, California, Illinois, Florida, Washington, Pennsylvania, Minnesota, and Ohio. Subsequently, hub sites in cooperation with other presenters in their region, work to ensure additional performance and workshop opportunities for the dance companies. NDP award two types of grants: Production Grants that fund the",1998,7,500000 ,1998-06-01,2000-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
678,Northeastern University,,Research,Research Labs,1908103-38,BOSTON,MA,02115-5005,"Purpose: To support a research agenda and associated studies that will be designed and implemented by the East Boston Spatial Justice Lab. Additional Project Description: As a NEA Research Lab in the Arts, Health, and Social/Emotional Well-Being, the East Boston Spatial Justice Lab and its partner, Maverick Landing Community Services, will evaluate the arts' role in fostering community healing and social cohesion in East Boston, in addition to the well-being of community residents and their sense of belonging. The lab, which combines expertise in art, design, law, community organizing, and program evaluation, will execute a series of case studies and participatory action research methods to conduct and assess how community arts events emphasizing the values of belonging and social cohesion impact East Boston residents. These community arts-based workshops will include listening sessions, learning events, a speaker series, codesigning sessions, and town halls. Data will be collected through surveys, interviews, and focus groups. The team will share its findings and resources through a website and social media, academic publications and white papers, public presentations, open houses, public exhibits, and workshops. Additional partners include City Life/Vida Urbana, which is a grassroots community organization, and local artists and arts and cultural organizers. Future activities of the lab may extend to studies of the arts' impact on social community belonging and social cohesion as relevant to sectors such as public health, justice, and the environment. Intended Beneficiaries: This project will benefit community arts organizations, funders, planners, and developers who consult evidence-based practices for building social cohesion. Intended Outcome: Research, statistics, and general information about the arts benefit the arts sector and other fields.",2023,7,150000 ,2023-02-01,2025-01-31,0.0,0.0,0.2471486226732626,0.0,0.08964022907469911,0.0,0.0,1
679,Northeastern University,,Research,Research Grants in the Arts,1863430-38-20,BOSTON,MA,02115-5005,"To support a mixed-methods research study examining the impact of theater participation and arts-integrated peer leadership in the substance addiction recovery processes. In-depth interviews will be conducted with people who are in recovery from substance addiction and who have participated in the Phoenix Tales Recovery Storytelling workshops. Surveys will be given to similar participants and to current and former actors in the Improbable Players ensemble. In both cases, participants will reflect on the impact that theater participation has on their mental health and well-being in long-term recovery processes. Participants will engage in focus groups aimed to foster collaborations with researchers in interpreting the study findings.",2020,7,29615.79,2020-05-01,2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
680,Northeastern University,,Research,Art Works: Research,13-3800-7010,BOSTON,MA,02115-5005,"To support an analysis of American Community Survey data to determine the relationship between arts major selection and occupational choices and labor market outcomes of U.S. college graduates, including artist job-holders. Types of college majors relevant to this analysis include fine arts; drama and theater arts; music; visual and performing arts; commercial art and graphic design; film, video, and photographic arts; art history and criticism; and studio arts.",2013,7,24265 ,2013-05-01,2015-08-31,0.0,0.0,0.0687740783823082,0.0,0.0,0.0,0.0,1
681,"Open Door Arts, Inc.",,Arts Education,Grants for Arts Projects,1888716-51-22,BOSTON,MA,02111-2651,"Purpose: To support a virtual professional development program for arts educators. Additional Project Description: Teachers will engage in an in-depth course of study to make teaching practices and curricula more equitable, culturally responsive, and accessible to improve arts learning outcomes and wellbeing for students with and without disabilities. Professional teaching artists will lead arts-integrated activities, facilitate group work, and provide individualized, ongoing support. Intended Beneficiaries: Teachers from across Massachusetts will benefit from the project. Intended Outcomes: Beneficiaries acquire knowledge and skills in the arts.",2022,7,30000 ,2022-01-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
682,"Open Door Arts, Inc.",,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1899232-66-22,BOSTON,MA,02111-2651,"Purpose: To support personnel and facilities expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,7,50000 ,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
