,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,engagement,outdoor,public,communities,park,is_public_art
2194,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,17-5400-7080,SAN FRANCISCO,CA,94103-3119,"To support artist fees and staff travel associated with the Yerba Buena Gardens Festival. The free outdoor series will include the creation and presentation of new works by artists in circus arts, world music, dance, theater, and Latin jazz, among others. In addition to performances, lectures and demonstrations by festival artists will be offered in collaboration with community partners.",2017,12,35000,2017-01-01,2017-12-31,0.0,0.0,0.11777056417335784,0.0,0.1952948888724658,0.0,0.0,0.0,1
2195,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,16-5400-7060,SAN FRANCISCO,CA,94103-3119,"To support artist fees and travel costs for the Yerba Buena Gardens Festival. The outdoor series will include world premiere presentations of new works and performances by artists in world music, dance, and Latin jazz, among others. The festival also will include partnerships with other local performing arts organizations.",2016,12,30000,2016-01-01,2016-12-31,0.0,0.0,0.0,0.0,0.20791934720916294,0.0,0.0,0.0,1
2196,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,15-5400-7035,SAN FRANCISCO,CA,94103-3119,"To support activities as part of the Yerba Buena Gardens Festival. Project activities will include a commission from composer Marcus Shelby, as well as the presentation of literary artists, free music concerts, and performances by theater and dance ensembles. The festival also will present engagement activities for the public.",2015,12,30000,2015-01-01,2015-12-31,0.0,0.0,0.0,0.18950294135084614,0.0,0.1272726137549978,0.0,0.0,1
2197,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,14-5400-7020,SAN FRANCISCO,CA,94103-3119,"To support the Yerba Buena Gardens Festival. The festival will include free concerts and performing arts programs, cultural events, and engagement activities.",2014,12,30000,2014-01-01,2014-12-31,0.0,0.0,0.0,0.2877138811914878,0.0,0.0,0.0,0.0,0
2198,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,13-5400-7034,SAN FRANCISCO,CA,94103-3119,"To support the Yerba Buena Gardens Festival. This project will include nearly 80 live concerts and performing arts programs in a range of artistic genres and styles. An estimated 90,000 people are expected to attend.",2013,12,30000,2013-01-01,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2199,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,12-5400-7014,SAN FRANCISCO,CA,94103-3119,"To support the ""Yerba Buena Gardens Festival."" This project includes 80 concert and performing arts programs, plus new multidisciplinary commissions.",2012,12,35000,2012-01-01,2012-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2200,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,11-5400-7020,SAN FRANCISCO,CA,94103-3119,"To support the ""Yerba Buena Gardens Festival."" The project will connect the diverse communities of the Bay Area in shared arts and cultural experiences presented by many local arts organizations, as well as national and international artists.",2011,12,35000,2011-01-01,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.20473749036800504,0.0,1
2201,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,10-5400-7013,SAN FRANCISCO,CA,94103-3119,To support the Yerba Buena Gardens Festival. The project will connect the diverse communities of the Bay Area in shared arts and cultural experiences presented by several local organizations.,2010,12,35000,2010-01-01,2010-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.22265455873801504,0.0,1
2202,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Recovery Act,09-5488-7221,SAN FRANCISCO,CA,94103-3119,To support the preservation of jobs that are threatened by declines in philanthropic and other support during the current economic downturn.,2009,12,25000,2009-07-01,2010-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2203,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,09-5400-7017,SAN FRANCISCO,CA,94103-3119,To support the Yerba Buena Gardens Festival. The project will connect the diverse communities of the Bay Area in shared arts and cultural experiences presented by several local organizations.,2009,12,30000,2009-01-01,2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.22265455873801504,0.0,1
2204,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,08-5400-7034,SAN FRANCISCO,CA,94103-3119,To support the Yerba Buena Gardens Festival. The project will connect the diverse communities of the Bay Area in shared arts and cultural experiences presented by several local organizations.,2008,12,25000,2008-01-01,2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.22265455873801504,0.0,1
2205,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,07-5400-7035,SAN FRANCISCO,CA,94103-3119,To support the 2007 Yerba Buena Gardens Festival. The festival will connect the diverse communities of the Bay area in shared arts and cultural experiences presented by several local organizations.,2007,12,25000,2007-04-01,2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.2010579391043352,0.0,1
2206,Yerba Buena Arts & Events,,Music,Access to Artistic Excellence,05-3100-7079,SAN FRANCISCO,CA,94103-3119,"To support music performances for the annual Yerba Buena Gardens Festival. Among the artists to be featured will be the San Francisco Symphony, San Francisco Opera, the Lamplighters, and San Francisco Lyric Opera.",2005,12,20000,2005-02-01,2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2207,Yerba Buena Arts & Events,,Dance,Challenge America,04-3300-1143,SAN FRANCISCO,CA,94103-3119,"To support Yerba Buena Dance Week at Yerba Buena Gardens. The project will include the Yerba Buena Choreographers Festival for local choreographers, a Butoh performance, and a performance by an American dance company.",2004,12,20000,2004-07-01,2004-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2208,Yerba Buena Center for the Arts,aka YBCA,Presenting & Multidisciplinary Works,Grants for Arts Projects,1885542-54-21,SAN FRANCISCO,CA,94103-3138,"To support the presentation of work developed by YBCA Fellows. Fellows will participate in a year-long program during which they will investigate social issues and create new artistic works based on their selected themes. Fellows will receive artist fees, guidance from YBCA’s curatorial team, and participate in monthly convenings. A series of public presentations will feature concerts, films, and multimedia presentations.",2021,12,30000,2021-06-01,2022-06-30,0.0,0.0,0.0,0.0,0.0,0.08230959157008945,0.0,0.0,1
2209,Yerba Buena Center for the Arts,aka YBCA,Visual Arts,Art Works,1862804-41-20,SAN FRANCISCO,CA,94103-3138,"To support planning costs for a collaborative public art project in San Francisco's Mission District. Artists Paz de la Calzada, Juan Carlos Rodriguez Rivera, and Jessalyn Aaland will be invited to work in a year-long residency with students from San Francisco's Mission High School. The residencies will be tied to the school's Wellness Initiative, allowing artists to engage with students, local residents, and community partners to create public art installations related to health and well-being.",2020,12,25000,2020-07-01,2021-06-30,0.0,0.0,0.08015829494419667,0.0,0.0,0.15338163639352181,0.0,0.0,1
2210,Yerba Buena Center for the Arts,aka YBCA,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1882101-95-20,SAN FRANCISCO,CA,94103-3138,To support personnel costs in response to the COVID-19 pandemic.,2020,12,50000,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2211,Yerba Buena Center for the Arts,aka YBCA,Presenting & Multidisciplinary Works,Art Works,1853992-54-19,SAN FRANCISCO,CA,94103-3138,"To support a series of performing arts presentations. YBCA will present a performance by Dohee Lee, and a music-theater work by Rafael Casal. Artists may also participate in community-based workshops and engagement activities.",2019,12,40000,2019-07-01,2020-06-30,0.0,0.0,0.13863256748031624,0.19748820342669723,0.0,0.0,0.0,0.0,1
2212,Yerba Buena Center for the Arts,aka YBCA,Presenting & Multidisciplinary Works,Art Works,1809335-54-18,SAN FRANCISCO,CA,94103-3138,"To support The Oakland Projects and Retrospective with social practice artist Suzanne Lacy; the Requiem Mass with composer, singer, and performance artist Holcombe Waller; and related in-school youth media workshops and programs. Activities will include performances and exhibitions of works by highly regarded visual artists, composers, singers, and performers. YBCA will conduct in-school workshops with middle school students, who will create videos and performances in response to themes explored through the exhibitions.",2018,12,45000,2018-07-01,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2213,Yerba Buena Center for the Arts,aka YBCA,Creativity Connects,Creativity Connects,17-8500-7033,SAN FRANCISCO,CA,94103-3138,"To support the development of an online civic communications platform and implementation of related community engagement programming, in partnership with Neighborland. The collaboration will focus on integrating the arts and technology to spur community participation and civic action leading to positive change in San Francisco and the Bay Area. A cohort of YBCA fellows will participate in a paid collective research opportunity investigating current social questions. Guided by YBCA and Neighborland, the fellows will hold quarterly cohort meetings, create project web pages on Neighborland.com, and establish a platform for ongoing online dialogue with the Bay Area community. Teams of fellows will develop community-driven art installations for public spaces, addressing particular social questions. They will curate vibrant community festivals, filling YBCA's indoor and outdoor spaces with creative multidisciplinary projects. Together, YBCA, Neighborland, and the YBCA fellows will use art and creativity to drive new possibilities in the public imagination, as well as find specific, creative, community-driven solutions to specific community problems.",2017,12,90000,2017-01-01,2017-12-31,0.0,0.0,0.2629095752811925,0.05350375418339542,0.062281990712125146,0.0718676194900679,0.0,0.0,1
2214,Yerba Buena Center for the Arts,aka YBCA,Presenting & Multidisciplinary Works,Art Works,17-5400-7168,SAN FRANCISCO,CA,94103-3138,"To support a series of exhibitions, performances, films, and public programs. The series will explore themes of shifting ecologies, water and food resources, and climate change. Artistic programming will include an exhibition of work by the Futurefarmers collective, a performance by Paul D. Miller, and a film series. Community engagement activities will include artist talks and workshops, as well as an arts-based curriculum for K-12 public school students centered on the environment and food justice.",2017,12,60000,2017-07-01,2019-04-30,0.0,0.0,0.08904907731296892,0.126854335997494,0.0,0.17039400859393233,0.0,0.0,1
2215,Yerba Buena Center for the Arts,aka YBCA,Presenting & Multidisciplinary Works,Art Works,16-5400-7190,SAN FRANCISCO,CA,94103-3138,"To support the Creative Ecosystem engagement program. YBCA will invite community leaders from diverse public sectors--academics, business, politics, technology, and social services--to convene at YBCA and participate in quarterly theme-based discussions. Participants will investigate themes of place and personal labor by attending, discussing, and engaging in artistic projects including an exhibition by sculptor Tom Sachs, dance works by choreographers Kim Epifano and Michelle Dorrance, and a festival of Filipino films.",2016,12,35000,2016-07-01,2017-09-30,0.0,0.0,0.07551670030980852,0.10757686843687657,0.0,0.07225000903912182,0.0,0.0,1
